,tweets,likes,time,retweets,clean_tweets,polarity,subjectivity,sentiment
972,"We want to answer any questions you have about the COVID-19 vaccine with our panel of medical professionals! 

Monday 6 pm on the Health Promotion Facebook page! 

#BeWellBronchos #COVID19 #Vaccination #VaxForward #UCOVaxForward https://t.co/lMyewUjcbO",0,2021-10-22 21:34:41+00:00,0,"['want', 'answer', 'question', 'covid', 'vaccine', 'panel', 'medical', 'professional', 'monday', 'pm', 'health', 'promotion', 'facebook', 'page', 'bewellbronchos', 'covid', 'vaccination', 'vaxforward', 'ucovaxforward', 'httpstcolmyewujcbo']",0.0,0.0,Neutral
973,RT @CurtisHebert: Canadian govt has joined in with Australia and now using Soviet style suppression of free speech. Who would have ever bel…,0,2021-10-22 21:34:41+00:00,159,"['rt', 'curtishebert', 'canadian', 'govt', 'joined', 'australia', 'using', 'soviet', 'style', 'suppression', 'free', 'speech', 'would', 'ever', 'bel', '']",0.4,0.8,Positive
974,"Here is Friday’s COVID-19 incidence rate map and case report. 

YELLOW: 6
ORANGE: 53
RED: 61

NEW CASES: 1,626
DEATHS: 29
POSITIVITY RATE: 6.25% #WKYT https://t.co/0J6cEXB6fZ",0,2021-10-22 21:34:41+00:00,0,"['friday', 'covid', 'incidence', 'rate', 'map', 'case', 'report', 'yellow', 'orange', 'red', 'new', 'case', 'death', 'positivity', 'rate', 'wkyt', 'httpstcojcexbfz']",0.04545454545454545,0.15151515151515152,Positive
975,"RT @Jerusalem_Post: Before the #COVID-19 crisis, Christian visitors flooded #Israel to visit the places they read about in the Bible, conne…",0,2021-10-22 21:34:40+00:00,3,"['rt', 'jerusalempost', 'covid', 'crisis', 'christian', 'visitor', 'flooded', 'israel', 'visit', 'place', 'read', 'bible', 'conne', '']",0.0,0.0,Neutral
976,"RT @JujuliaGrace: There were over 50,000 cases of COVID-19 in the UK yesterday. 

Hospitalisations and deaths continue to rise. And our gov…",0,2021-10-22 21:34:40+00:00,1549,"['rt', 'jujuliagrace', 'case', 'covid', 'uk', 'yesterday', 'hospitalisation', 'death', 'continue', 'rise', 'gov', '']",0.0,0.0,Neutral
977,"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:34:39+00:00,65,"['rt', 'washingtonpost', 'across', 'andes', 'region', 'reported', 'world', 'highest', 'covid', 'death', 'rate', 'team', 'traversing', 'de', '']",0.0,0.0,Neutral
978,"RT @the_overtones: THE ANNOUNCEMENT WE REALLY DIDN’T WANT TO MAKE

Due to unforeseen &amp; unavoidable difficulties relating to the COVID 19 pa…",0,2021-10-22 21:34:38+00:00,15,"['rt', 'theovertones', 'announcement', 'really', 'want', 'make', 'due', 'unforeseen', 'amp', 'unavoidable', 'difficulty', 'relating', 'covid', 'pa', '']",0.037500000000000006,0.2875,Positive
979,"RT @HL3133: @gdemaneuf 💯!

Gilles Demaneuf, a data scientist in New Zealand, told Vanity Fair, “I cannot be sure that [COVID-19 originated…",0,2021-10-22 21:34:38+00:00,7,"['rt', 'hl', 'gdemaneuf', 'gilles', 'demaneuf', 'data', 'scientist', 'new', 'zealand', 'told', 'vanity', 'fair', 'cannot', 'sure', 'covid', 'originated', '']",0.4454545454545455,0.7478114478114478,Positive
980,"RT @KevinCTV: NEW: Alberta is reporting 656 new cases of COVID-19 from 10,732 tests (6.1% positivity). There are 889 people fighting COVID-…",0,2021-10-22 21:34:37+00:00,7,"['rt', 'kevinctv', 'new', 'alberta', 'reporting', 'new', 'case', 'covid', 'test', 'positivity', 'people', 'fighting', 'covid', '']",0.13636363636363635,0.45454545454545453,Positive
981,"RT @garywhite13: Weekly update
548 new COVID-19 cases for Polk (-18.4%)
4.2% positivity rate (-0.2)
76.1 cases per 100,000 (-18.5%)
65% of…",0,2021-10-22 21:34:37+00:00,1,"['rt', 'garywhite', 'weekly', 'update', 'new', 'covid', 'case', 'polk', 'positivity', 'rate', 'case', 'per', '']",0.13636363636363635,0.45454545454545453,Positive
982,"How you’ll know when Covid-19 has gone from ""pandemic"" to ""endemic"" https://t.co/H03SUCPV2F",0,2021-10-22 21:34:37+00:00,0,"['know', 'covid', 'gone', 'pandemic', 'endemic', 'httpstcohsucpvf']",0.0,0.0,Neutral
983,Retweet selected by the https://t.co/11ojAZA3Wf team |  PhosAgro CEO Andrey Guryev Takes Part in Russia-24 and RDIF Round Table on Industry Experience of Combating COVID-19 #ceo https://t.co/8zgIzMAijG https://t.co/mwnij7SShm,0,2021-10-22 21:34:36+00:00,0,"['retweet', 'selected', 'httpstcoojazawf', 'team', 'phosagro', 'ceo', 'andrey', 'guryev', 'take', 'part', 'russia', 'rdif', 'round', 'table', 'industry', 'experience', 'combating', 'covid', 'ceo', 'httpstcozgizmaijg', 'httpstcomwnijsshm']",-0.2,0.4,Negative
984,@_M0JJF The Hu was literally the last gig we went to before all this COVID-19 thing blew up. :'( it is more @M7BNU's thing but was fun. https://t.co/ZTrsy0u5DC,0,2021-10-22 21:34:36+00:00,0,"['mjjf', 'hu', 'literally', 'last', 'gig', 'went', 'covid', 'thing', 'blew', 'mbnus', 'thing', 'fun', 'httpstcoztrsyudc']",-0.05,0.44166666666666665,Negative
985,"RT @DrZoeHyde: NEW: Proof schools play a key role in amplifying spread of COVID-19, and that high levels of vaccination in adults aren't en…",0,2021-10-22 21:34:36+00:00,306,"['rt', 'drzoehyde', 'new', 'proof', 'school', 'play', 'key', 'role', 'amplifying', 'spread', 'covid', 'high', 'level', 'vaccination', 'adult', 'arent', 'en', '']",0.0987878787878788,0.6648484848484849,Positive
986,RT @GovCanHealth: (1/3) Travel during the #Covid19 pandemic remains high-risk. The #GOC recommends travellers have a full series of a COVID…,0,2021-10-22 21:34:36+00:00,9,"['rt', 'govcanhealth', 'travel', 'covid', 'pandemic', 'remains', 'highrisk', 'goc', 'recommends', 'traveller', 'full', 'series', 'covid', '']",-0.2,0.775,Negative
987,"RT @YALiberty: Your tax dollars funded the Wuhan lab in China that very likely may have been responsible for the COVID-19 pandemic.

Really…",0,2021-10-22 21:34:35+00:00,371,"['rt', 'yaliberty', 'tax', 'dollar', 'funded', 'wuhan', 'lab', 'china', 'likely', 'may', 'responsible', 'covid', 'pandemic', 'really', '']",0.1,0.775,Positive
988,"RT @TheYoungTurks: Coming up on #tytlive:

Conservative host @RealCandaceO calls for the US to invade Australia to free people from “tyrann…",0,2021-10-22 21:34:35+00:00,3,"['rt', 'theyoungturks', 'coming', 'tytlive', 'conservative', 'host', 'realcandaceo', 'call', 'u', 'invade', 'australia', 'free', 'people', 'tyrann', '']",0.4,0.8,Positive
989,"'I've lost my joy': Anti-vax Republican, who worked for the Trump campaign and embraced QAnon, says she has COVID-19.
https://t.co/ZXjucRKyo1",0,2021-10-22 21:34:35+00:00,0,"['ive', 'lost', 'joy', 'antivax', 'republican', 'worked', 'trump', 'campaign', 'embraced', 'qanon', 'say', 'covid', 'httpstcozxjucrkyo']",0.8,0.2,Positive
990,"RT @KevinCTV: NEW: Alberta is reporting 656 new cases of COVID-19 from 10,732 tests (6.1% positivity). There are 889 people fighting COVID-…",0,2021-10-22 21:34:34+00:00,7,"['rt', 'kevinctv', 'new', 'alberta', 'reporting', 'new', 'case', 'covid', 'test', 'positivity', 'people', 'fighting', 'covid', '']",0.13636363636363635,0.45454545454545453,Positive
991,"Latest COVID-19 numbers:

- 656 new cases
- 10,732 tests completed (PR: 6.1%)
- 889 in hospital, 191 in the ICU
- 12 more deaths
- 10,037 active cases https://t.co/lS0ZzI4jdR",0,2021-10-22 21:34:33+00:00,2,"['latest', 'covid', 'number', 'new', 'case', 'test', 'completed', 'pr', 'hospital', 'icu', 'death', 'active', 'case', 'httpstcolszzijdr']",0.25075757575757573,0.6136363636363636,Positive
992,"@hilton_ian @thehill Okay, after your non-existent immunity to COVID-19 springs into action, you would infected a huge number people...

C U in the ICU...!",0,2021-10-22 21:34:32+00:00,0,"['hiltonian', 'thehill', 'okay', 'nonexistent', 'immunity', 'covid', 'spring', 'action', 'would', 'infected', 'huge', 'number', 'people', 'c', 'u', 'icu']",0.3666666666666667,0.5,Positive
993,"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:34:32+00:00,3546,"['rt', 'emeraldrobinson', 'dr', 'fauci', 'morally', 'responsible', 'creating', 'covid', 'directly', 'responsible', 'million', 'death', 'aro', '']",0.2,0.55,Positive
994,RT @DrSyedHaider: My experience using ivermectin and fluvoxamine in 4000 acute COVID-19 patients: 5 hospitalized. 0 dead. 4000 recovered. 5…,0,2021-10-22 21:34:31+00:00,16408,"['rt', 'drsyedhaider', 'experience', 'using', 'ivermectin', 'fluvoxamine', 'acute', 'covid', 'patient', 'hospitalized', 'dead', 'recovered', '']",0.19999999999999998,0.65,Positive
995,"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:34:30+00:00,65,"['rt', 'washingtonpost', 'across', 'andes', 'region', 'reported', 'world', 'highest', 'covid', 'death', 'rate', 'team', 'traversing', 'de', '']",0.0,0.0,Neutral
996,"RT @gforestier: Update : Number of COVID-19 cases by specimen date in the rolling 7-day per 100,000 persons for each age group in England h…",0,2021-10-22 21:34:29+00:00,12,"['rt', 'gforestier', 'update', 'number', 'covid', 'case', 'specimen', 'date', 'rolling', 'day', 'per', 'person', 'age', 'group', 'england', 'h', '']",0.0,0.0,Neutral
997,RT @Reuters: Explainer: Americans wonder: Which COVID-19 booster is best? https://t.co/3K4fKTNKF9 https://t.co/LUrElorCap,0,2021-10-22 21:34:29+00:00,9,"['rt', 'reuters', 'explainer', 'american', 'wonder', 'covid', 'booster', 'best', 'httpstcokfktnkf', 'httpstcolurelorcap']",1.0,0.3,Positive
998,"RT @minicheps: We will be fruitful in our fight against COVID-19 if we practice physical distancing💪🏽

#ItsUpToUs @MastercardFdn @COVIDHQAf…",0,2021-10-22 21:34:28+00:00,63,"['rt', 'minicheps', 'fruitful', 'fight', 'covid', 'practice', 'physical', 'distancing', 'itsuptous', 'mastercardfdn', 'covidhqaf', '']",0.0,0.14285714285714285,Neutral
999,"💉 COVID-19 VACCINES AVAILABLE at Town Center tonight through 9:00 PM.

More information: https://t.co/74ujTTkVvu https://t.co/KAo6SMu2Pu",0,2021-10-22 21:34:28+00:00,0,"['', 'covid', 'vaccine', 'available', 'town', 'center', 'tonight', 'pm', 'information', 'httpstcoujttkvvu', 'httpstcokaosmupu']",0.26666666666666666,0.3333333333333333,Positive
1000,"RT @CityNewsTO: Premier Ford had strong words for independent MPP Randy Hillier, who's accused by families of using photos of dead loved on…",0,2021-10-22 21:34:28+00:00,6,"['rt', 'citynewsto', 'premier', 'ford', 'strong', 'word', 'independent', 'mpp', 'randy', 'hillier', 'who', 'accused', 'family', 'using', 'photo', 'dead', 'loved', '']",0.2333333333333333,0.5145833333333334,Positive
1001,"RT @LloydHardy: 100K cases a day is coming, we are being warned by the British Medical Association that we must wear masks, socially distan…",0,2021-10-22 21:34:27+00:00,498,"['rt', 'lloydhardy', 'k', 'case', 'day', 'coming', 'warned', 'british', 'medical', 'association', 'must', 'wear', 'mask', 'socially', 'distan', '']",0.011111111111111112,0.022222222222222223,Positive
1002,"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:34:27+00:00,755,"['rt', 'rwmalonemd', 'major', 'concern', 'regarding', 'potential', 'flaw', 'reliability', 'israeli', 'data', 'respect', 'pfizerbiontech', 'covid', '']",0.03125,0.75,Positive
1003,Traffic And COVID-19 Tickets Plus Warnings Issued During RSLPF Operation https://t.co/0BL75vbHRp,0,2021-10-22 21:34:26+00:00,0,"['traffic', 'covid', 'ticket', 'plus', 'warning', 'issued', 'rslpf', 'operation', 'httpstcoblvbhrp']",0.0,0.0,Neutral
1004,System Of A Down's Serj Tankian Tests Positive For COVID-19 https://t.co/rixPZbbx4U,0,2021-10-22 21:34:26+00:00,0,"['system', 'down', 'serj', 'tankian', 'test', 'positive', 'covid', 'httpstcorixpzbbxu']",0.03585858585858584,0.4171717171717172,Positive
1005,"RT @LloydHardy: 100K cases a day is coming, we are being warned by the British Medical Association that we must wear masks, socially distan…",0,2021-10-22 21:34:26+00:00,498,"['rt', 'lloydhardy', 'k', 'case', 'day', 'coming', 'warned', 'british', 'medical', 'association', 'must', 'wear', 'mask', 'socially', 'distan', '']",0.011111111111111112,0.022222222222222223,Positive
1006,"RT @AUGoldMine: NEWS

Auburn University employees must be fully vaccinated against COVID-19 no later than Dec. 8 or be subject to terminati…",0,2021-10-22 21:34:25+00:00,6,"['rt', 'augoldmine', 'news', 'auburn', 'university', 'employee', 'must', 'fully', 'vaccinated', 'covid', 'later', 'dec', 'subject', 'terminati', '']",-0.08333333333333333,0.16666666666666666,Negative
1007,"As of Friday, more than 3.31M individuals had received their first dose of the COVID-19 vaccine and nearly 3.35M were fully vaccinated.",0,2021-10-22 21:34:25+00:00,0,"['friday', 'individual', 'received', 'first', 'dose', 'covid', 'vaccine', 'nearly', 'fully', 'vaccinated']",0.2833333333333333,0.41111111111111115,Positive
1008,"RT @VoteSalmon: Per the CDC, Union County is the only county in the entire northeast where COVID-19 transmission rates are low enough that…",0,2021-10-22 21:34:25+00:00,126,"['rt', 'votesalmon', 'per', 'cdc', 'union', 'county', 'county', 'entire', 'northeast', 'covid', 'transmission', 'rate', 'low', 'enough', '']",0.0,0.60625,Neutral
1009,System Of A Down's Serj Tankian Tests Positive For COVID-19 https://t.co/3hWYrgkiqU,0,2021-10-22 21:34:22+00:00,0,"['system', 'down', 'serj', 'tankian', 'test', 'positive', 'covid', 'httpstcohwyrgkiqu']",0.03585858585858584,0.4171717171717172,Positive
1010,"RT @DrTedros: .@WHO estimates that 115,000 #healthworkers may have died from #COVID19 as of May 2021. This is why it’s essential that healt…",0,2021-10-22 21:34:22+00:00,111,"['rt', 'drtedros', 'estimate', 'healthworkers', 'may', 'died', 'covid', 'may', 'essential', 'healt', '']",0.0,0.3,Neutral
1011,"Canada Scraps COVID-19 Travel Advisory; Ontario To End Mask, Vaccine Rules By March https://t.co/AZ5wgOJXDl",0,2021-10-22 21:34:21+00:00,0,"['canada', 'scrap', 'covid', 'travel', 'advisory', 'ontario', 'end', 'mask', 'vaccine', 'rule', 'march', 'httpstcoazwgojxdl']",0.0,0.0,Neutral
1012,RT @poitrasCBC: 40 new COVID-19 cases today is the lowest single-day increase since Sept. 14. Hospitalizations &amp; ICU cases down to 50 and 1…,0,2021-10-22 21:34:21+00:00,5,"['rt', 'poitrascbc', 'new', 'covid', 'case', 'today', 'lowest', 'singleday', 'increase', 'since', 'sept', 'hospitalization', 'amp', 'icu', 'case', '']",-0.009595959595959616,0.3717171717171717,Negative
1013,"Protest in Paris against COVID-19 pass and mandatory vaccination

#protest #VaccineMandate #covid

https://t.co/xSBav8sbwB",0,2021-10-22 21:34:20+00:00,0,"['protest', 'paris', 'covid', 'pas', 'mandatory', 'vaccination', 'protest', 'vaccinemandate', 'covid', 'httpstcoxsbavsbwb']",0.0,0.0,Neutral
1014,"RT @AZDHS: Today’s #COVID19 dashboard update adds 3,074 cases and 51 deaths. Important news for fully vaccinated Arizonans: Boosters are no…",0,2021-10-22 21:34:20+00:00,37,"['rt', 'azdhs', 'today', 'covid', 'dashboard', 'update', 'add', 'case', 'death', 'important', 'news', 'fully', 'vaccinated', 'arizonan', 'booster', '']",0.4,1.0,Positive
1015,"RT @StateDept: .@SecBlinken: The United States is proud to have donated more than $80 million in funding to Colombia to support a response,…",0,2021-10-22 21:34:20+00:00,12,"['rt', 'statedept', 'secblinken', 'united', 'state', 'proud', 'donated', 'million', 'funding', 'colombia', 'support', 'response', '']",0.65,0.75,Positive
1016,"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:34:20+00:00,65,"['rt', 'washingtonpost', 'across', 'andes', 'region', 'reported', 'world', 'highest', 'covid', 'death', 'rate', 'team', 'traversing', 'de', '']",0.0,0.0,Neutral
1017,"1,000 Lawyers and 10,000 Doctors Have Filed a Lawsuit for COVID-19  https://t.co/2FJTXGHjoL",1,2021-10-22 21:34:20+00:00,1,"['', 'lawyer', 'doctor', 'filed', 'lawsuit', 'covid', 'httpstcofjtxghjol']",0.0,0.0,Neutral
1018,RT @DoctorOntario: People with allergic reaction to COVID-19 vaccine can still get second dose. ARE YOU PAYING ATTENTION YET???? https://t.…,0,2021-10-22 21:34:18+00:00,69,"['rt', 'doctorontario', 'people', 'allergic', 'reaction', 'covid', 'vaccine', 'still', 'get', 'second', 'dose', 'paying', 'attention', 'yet', 'httpst', '']",0.0,0.0,Neutral
1019,"@GeneralBrnovich' new lawsuit is simply to get media attention for his Senate primary.

""It's probably mostly designed to get on FOX News. He has to do it this way, he needs more earned media than the others (R Senate candidates)."" @utilityreporter 
https://t.co/XoJeMJH9nR",0,2021-10-22 21:34:18+00:00,0,"['generalbrnovich', 'new', 'lawsuit', 'simply', 'get', 'medium', 'attention', 'senate', 'primary', 'probably', 'mostly', 'designed', 'get', 'fox', 'news', 'way', 'need', 'earned', 'medium', 'others', 'r', 'senate', 'candidate', 'utilityreporter', 'httpstcoxojemjhnr']",0.30727272727272725,0.4623376623376624,Positive
1020,RT @DrSyedHaider: My experience using ivermectin and fluvoxamine in 4000 acute COVID-19 patients: 5 hospitalized. 0 dead. 4000 recovered. 5…,0,2021-10-22 21:34:16+00:00,16408,"['rt', 'drsyedhaider', 'experience', 'using', 'ivermectin', 'fluvoxamine', 'acute', 'covid', 'patient', 'hospitalized', 'dead', 'recovered', '']",0.19999999999999998,0.65,Positive
