tweets,likes,time,retweets
"Moving goalposts! What about when it gets to 5 booster in 5 year! Realm of ridiculous now.  
Unacceptable.
COVID-19: Holidaymakers could be asked to have third jab to travel as 'vaccine passport concept will evolve', care minister says
https://t.co/uIaYHrDDTw https://t.co/mvezv9XCo1",0,2021-10-22 21:33:07+00:00,0
"Melbourne has just come out of a lengthy lockdown with around 70% vaccinated. Despite this, rising community cases continue to cause alarm. https://t.co/cwRO5B3Inw",1,2021-10-22 21:33:07+00:00,0
WATCH LIVE: Colorado governor to receive 3rd dose of COVID-19 vaccine https://t.co/Mu861vRac6,1,2021-10-22 21:33:05+00:00,0
RT @rosesouslapluie: Le vaccin tue. Les autopsies le prouvent. 🔴 Myocarditis-induced Sudden Death after BNT162b2 mRNA COVID-19 Vaccination…,0,2021-10-22 21:33:05+00:00,2
"Reebok Womens V Neck Sleeve Alabaster - Womens Shoes - https://t.co/cQldL4jycf

#COVID-19 #ladies #shoes #skincare #women #stayhome https://t.co/v8rTOpjLxP",0,2021-10-22 21:33:05+00:00,0
RT @Naija_PR: Germany have experienced spike in Covid-19 infections,0,2021-10-22 21:33:05+00:00,3
Intravenous injection of COVID-19 mRNA vaccine can induce acute myopericarditis in mouse model. How often might this occur by mistake in humans? https://t.co/oVUEpcjKd3,0,2021-10-22 21:33:04+00:00,0
RT @Newsweek: It's possible booster doses of the COVID-19 vaccine could be required to fully participate in society. https://t.co/uNIzIWdaMN,0,2021-10-22 21:33:04+00:00,5
"@JoelSsenyonyi What happened to the lubowa hospital money, covid-19 funds, NSSF the list is endless and you busy investigating academy papers hang on why don’t you start with ssegirinya bloody politicians",0,2021-10-22 21:33:04+00:00,0
"UPDATE: @CDCgov endorses ACIP’s unanimous recommendation of a booster shot of our #COVID19 #vaccine for eligible U.S. adults ages 18+ after primary vaccination. https://t.co/mxOzBE0QBq 

The Janssen COVID-19 Vaccine has not been approved/licensed by FDA. https://t.co/PUBBAeAlOF https://t.co/cOu0reSx6j",1,2021-10-22 21:33:04+00:00,0
RT @CPA_Trendlines: Will New Taxes Push You to Cash Out?: It might be time to implement Plan B. By Domenick J. Esposito 8 Steps to Great Go…,0,2021-10-22 21:33:03+00:00,1
"RT @bcbluecon: Double vaccinated and still ended up in the hospital. Oh really? 

https://t.co/KZX7DqcbGu",0,2021-10-22 21:33:02+00:00,61
@FungalDoc These are good news. Will we have vaccine trial for every variant if COVID-19 became seasonal like influenza? Influenza vaccine is adjusted with strains predicted for the season without new trials.,0,2021-10-22 21:33:02+00:00,0
RT @NatGeo: Pfizer says its COVID-19 vaccine is 90.7 percent effective at preventing symptomatic disease in kids ages five to 11. U.S. regu…,0,2021-10-22 21:33:01+00:00,67
"California’s job growth slowed last month, and its unemployment rate remained high as the state, still pummeled by the COVID-19 Delta variant, struggled to recover economic momentum.

@margotroosevelt reports: https://t.co/sXb8Ha10zh",5,2021-10-22 21:33:01+00:00,2
RT @CNNPolitics: NEW: Rep. Glenn Thompson tests positive for Covid-19 and is being treated at Walter Reed hospital https://t.co/I1CAtQ1TVu,0,2021-10-22 21:33:00+00:00,25
"The Scottish Photography Experience

Edinburgh Outlander

Actively taking bookings for all of my photography tours for later this year + for all of 2022 and beyond. Your safety is paramount! I comply with all government Covid-19 guidelines at all times. 

https://t.co/2VKrczOIQ3 https://t.co/bgaVwARNOj",0,2021-10-22 21:33:00+00:00,0
RT @Canadia56668243: Canada is the only country going after 5-11 yr olds on the entire planet. The science is different everywhere else. #c…,0,2021-10-22 21:33:00+00:00,19
"RT @RashidaTlaib: I lost a childhood friend to #Covid_19 yesterday. He was only 44 years old, a father of 4 with another on the way. 

Plea…",0,2021-10-22 21:32:59+00:00,94
RT @Naija_PR: Germany have experienced spike in Covid-19 infections,0,2021-10-22 21:32:59+00:00,3
"@SarahMcMullanNZ @Ticketek_NZ Hey Sarah 🙂 You're correct—If NZIFF needs to cancel a screening due to Covid 19, a full refund will be issued.",0,2021-10-22 21:32:59+00:00,0
"Unvaccinated pregnant Tennessee woman, 36, die of COVID-19 https://t.co/jBTPnXNoQU via @MailOnline",0,2021-10-22 21:32:58+00:00,1
"RT @globalhlthtwit: Last week 1 in 12 children were infected with COVID-19. Hundreds of thousands. So far 96 children have died, 500 hospit…",0,2021-10-22 21:32:58+00:00,445
RT @Aushiker: Dear @Aussie_BB your advertising on Sky News Australia after dark opinion pages is compromising your message through the fund…,0,2021-10-22 21:32:58+00:00,10
RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:32:57+00:00,870
RT @jd_wilko: What DAGs have people used when studying effects of occupation on COVID-19 outcomes? First version of a living document here:…,0,2021-10-22 21:32:55+00:00,7
"Alberta reports 656 new cases of COVID-19 (6.1% positivity). There are 10,037 (-397) active cases. Currently there are 889 (-23) people in hospital, 191 (-10) in ICU. 12 new deaths (3,026 total). #yeg #yyc #COVID19AB",1,2021-10-22 21:32:54+00:00,1
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:32:54+00:00,689
"@ZubyMusic https://t.co/SaVW4siesH just on the heels of the CDC director indicating that the definition of ""fully vaccinated"" will change to include boosters",0,2021-10-22 21:32:53+00:00,0
RT @nzherald: Despite being fit and healthy - she clocked a 20km run the night before symptoms began - the mum-of-four spent a hellish two…,0,2021-10-22 21:32:53+00:00,6
"RT @BRebellion777: 83% of Covid-19 deaths were among the Fully Vaccinated in the past month according to latest Public Health data
https://…",0,2021-10-22 21:32:53+00:00,16
"RT @globalhlthtwit: Last week 1 in 12 children were infected with COVID-19. Hundreds of thousands. So far 96 children have died, 500 hospit…",0,2021-10-22 21:32:52+00:00,445
"(New Covid-19 plan 'unethical' and leaves Māori and Pacific people exposed, say critics) 
TRAFIC LIGHT SYSTEM, goes to show the mentality level, the PM thinks the public are.  Kindergarten type descriptive!",0,2021-10-22 21:32:52+00:00,0
RT @MRobertsQLD: This morning I had the pleasure of introducing the 'COVID-19 Vaccination Status (Prevention of Discrimination) Bill 2021'…,0,2021-10-22 21:32:52+00:00,977
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:32:51+00:00,3546
RT @ABCNewsLive: There are different rules for different kinds of COVID-19 vaccine boosters. When is it your turn? @ABC News breaks it down…,0,2021-10-22 21:32:51+00:00,3
@nytimes for political reason before the FDA could look at the booster shots and see IF the booster shots were even necessary for the American people to have to fight off COVID-19 after they got or received 2 COVID-19 shots.,0,2021-10-22 21:32:51+00:00,0
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:32:51+00:00,689
@roxyred808 @DianaCialino I am so very sorry for your loss. Covid-19 is real. Please get the shot and booster shot. https://t.co/L85r82ECaX,0,2021-10-22 21:32:50+00:00,0
"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:32:50+00:00,67
RT @CDCgov: Data show that COVID-19-associated hospitalization rates were higher in unvaccinated people compared with fully vaccinated peop…,0,2021-10-22 21:32:49+00:00,32
"The @WorcesterPD is hoping to add another explosion detection dog to the K-9 unit.

As COVID-19 restrictions are lifted and more large events are scheduled in the city, the dogs help provide people with a sense of safety: 

https://t.co/GvjJY0XkQc @Hannahmirsky223 @OliviaLemmonTV",0,2021-10-22 21:32:49+00:00,1
"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:32:49+00:00,757
"RT @FlaDems: Although the CDC says there is no evidence that the COVID-19 vaccines are not safe and effective, DeSantis’s Surgeon General,…",0,2021-10-22 21:32:48+00:00,5
"RT @A4Ny14: NO TAGS 🔹 NO HASHTAGS 🔹 NO QUOTE TWEETS
========================================
Delta AY.4.2 variant is reported to be 10-15%…",0,2021-10-22 21:32:48+00:00,2
RT @CurtisHebert: Canadian govt has joined in with Australia and now using Soviet style suppression of free speech. Who would have ever bel…,0,2021-10-22 21:32:46+00:00,159
7 Day Confirmed Covid Cases per 1K Population by County For GA   2021-10-19:  Covid data insights from our data scientists and USAFacts #dataanalysis #datascience #dataanalytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/q5CcyYNsM1,0,2021-10-22 21:32:46+00:00,0
RT @StephenQ3340: BREAKING: @AuburnU announces all employees must be fully vaccinated against COVID-19 by December 8th in accordance with W…,0,2021-10-22 21:32:44+00:00,7
"RT @MaidmentRos: We keep hearing about rising cases and Plan B just around the corner, but good news from ONS is that based on antibody tes…",0,2021-10-22 21:32:44+00:00,240
"RT @BKarahalios: Last night, I participated in debate on Bill 12 - Mandatory COVID-19 Vaccinations in the Education and Healthcare Sectors…",0,2021-10-22 21:32:44+00:00,1826
"Austin area crosses Stage 2 COVID-19 threshold; Austin Public Health urges mask, vaccine vigilance https://t.co/bMOSuDS3IV",1,2021-10-22 21:32:44+00:00,1
"Weekly update
548 new COVID-19 cases for Polk (-18.4%)
4.2% positivity rate (-0.2)
76.1 cases per 100,000 (-18.5%)
65% of eligible at least 1 vaccination (+0)
1,754 doses last week (-2.3%)
Florida: 15,314 new cases (-21.5%)
844 new deaths (-29.2%)
73% at least 1 vax (+1)",1,2021-10-22 21:32:43+00:00,1
RT @SwanseabayNHS: New FREE bus services will run from Neath and Port Talbot town centres to the Bay Mass Vaccination Centre hourly from 7a…,0,2021-10-22 21:32:42+00:00,7
@GrahamMarlbrou1 @sennymccann @LillyPutin They work for everyone but the covid-19 deniers.,0,2021-10-22 21:32:42+00:00,0
RT @IssuesOn1: The @HollywoodBowl is back in action after shutting down for the first time in 98 years because of COVID-19. @alexcoheninla…,0,2021-10-22 21:32:42+00:00,2
"RT @Tennis_Majors: Disappointing news for @EmmaRaducanu, @Simona_Halep and co in Romania next week https://t.co/Z5GX1Ib9Ki",0,2021-10-22 21:32:42+00:00,3
"RT @CP24: #BREAKING: Ontario restaurants, gyms to return to full pre-pandemic capacity on Oct. 25; all other COVID-19 mitigation measures t…",0,2021-10-22 21:32:41+00:00,283
"RT @EricTopol: An assessment of Covid's impact on cognitive function in 740 individuals finds ""a relatively high frequency of cognitive imp…",0,2021-10-22 21:32:41+00:00,516
"RT @GandBLawyers: Singapore with one of the highest vaccination rates in the world, seeing spiralling deaths and covid-19 out of control. B…",0,2021-10-22 21:32:40+00:00,57
"RT @IrishRugby: We've updated our COVID-19 Resources with the latest government guidelines and a downloadable #ProtectAndPlay poster. 

htt…",0,2021-10-22 21:32:40+00:00,4
RT @9NewsGoldCoast: Kid-size doses of Pfizer’s COVID-19 vaccine appear safe and nearly 91 per cent effective at preventing symptomatic infe…,0,2021-10-22 21:32:39+00:00,1
RT @PrisonPlanet: A deleted government report exploring how to make the public alter its behavior to accept the new ‘green economy’ reveals…,0,2021-10-22 21:32:39+00:00,547
"Hmm just found this on Unifor site from November 2020. If @UniforTheUnion knows about aerosol transmission, why doesn't public health? https://t.co/WgpJrQgkgQ",0,2021-10-22 21:32:39+00:00,0
"the whole on-going COVID-19 pandemic has made me do lots of introspection. mainly that it's made clear to me what's really important internally. basically i just want to inspire people and do creative things, i guess",2,2021-10-22 21:32:39+00:00,0
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:32:38+00:00,3546
"RT @StateDept: .@SecBlinken: The United States is proud to have donated more than $80 million in funding to Colombia to support a response,…",0,2021-10-22 21:32:37+00:00,12
"RT @MariePierre_P: Stigma
Taboos
Inequality
Child marriage

Young girls from Chad, Mali and other countries, are back for season 2 of ""Copi…",0,2021-10-22 21:32:36+00:00,5
RT @StephenQ3340: BREAKING: @AuburnU announces all employees must be fully vaccinated against COVID-19 by December 8th in accordance with W…,0,2021-10-22 21:32:35+00:00,7
"RT @OccupyDemocrats: BREAKING: Popular California burger chain In-N-Out exposed for donating $40,000 to the Republican Party during the fai…",0,2021-10-22 21:32:35+00:00,5510
"RT @RashidaTlaib: I lost a childhood friend to #Covid_19 yesterday. He was only 44 years old, a father of 4 with another on the way. 

Plea…",0,2021-10-22 21:32:35+00:00,94
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:32:35+00:00,689
RT @NC_Governor: Each shot gets us closer to defeating this virus. Let’s continue to talk with our loved ones about the importance of getti…,0,2021-10-22 21:32:34+00:00,12
"RT @MarkChangizi: If you’re unvaccinated, a social person, and haven’t yet gotten sick from Covid, it’s implausible that you haven’t been r…",0,2021-10-22 21:32:34+00:00,622
"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:32:32+00:00,67
Germany have experienced spike in Covid-19 infections,34,2021-10-22 21:32:32+00:00,3
"RT @WIONews: #InPics | The Seoul city government has filed a police complaint against members of South Korea's main labour group who, weari…",0,2021-10-22 21:32:31+00:00,2
"RT @drraviele: In symptomatic stable COVID-19 outpatients  
📌 Tx with aspirin or apixaban does not reduce major CV or pulmonary events
@Jag…",0,2021-10-22 21:32:31+00:00,10
"RT @FOX5Vegas: IN-N-OUT FINED: “We refuse to become the vaccination police for any government,” In-N-Out's chief legal and business officer…",0,2021-10-22 21:32:29+00:00,3
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:32:28+00:00,689
"RT @NLintheUSA: As of October 22, certain fully vaccinated travelers from the US to the Netherlands do not have to show a negative test res…",0,2021-10-22 21:32:28+00:00,7
COVID-19 booster shots are now available to more Rhode Islanders. https://t.co/w1i4xr2EJD,0,2021-10-22 21:32:27+00:00,0
"""On average, the covid-19 stroke patients were 15 years younger than stroke patients without the virus.

“These are people among the least likely statistically to have a stroke” 

Oxley said the most important thing for people to understand is that large strokes are very ...",2,2021-10-22 21:32:26+00:00,1
